date,price_band,zip_code,mls_listings,mls_contracts,od_listings,od_contracts,od_home_visits
2017-11-25 0:00:00,$200K+,C,305,5,12,0,99
2017-11-25 0:00:00,$200K+,D,457,8,18,0,148
2017-11-26 0:00:00,$200K+,A,"1,506",19,59,1,486
2017-11-26 0:00:00,$200K+,B,753,16,30,1,243
2017-11-26 0:00:00,$200K+,C,301,5,12,0,97
2017-11-26 0:00:00,$200K+,D,452,7,18,0,146
2017-11-27 0:00:00,$200K+,A,"1,490",30,58,2,478
2017-11-27 0:00:00,$200K+,B,745,26,29,1,239
2017-11-27 0:00:00,$200K+,C,298,7,12,0,96
2017-11-27 0:00:00,$200K+,D,447,11,17,0,143
2017-11-28 0:00:00,$200K+,A,"1,477",27,57,2,470
2017-11-28 0:00:00,$200K+,B,739,23,29,1,235
2017-11-28 0:00:00,$200K+,C,295,7,11,0,94
2017-11-28 0:00:00,$200K+,D,443,10,17,0,141
2017-11-29 0:00:00,$200K+,A,"1,473",23,57,1,467
2017-11-29 0:00:00,$200K+,B,737,20,28,1,233
2017-11-29 0:00:00,$200K+,C,295,6,11,0,93
2017-11-29 0:00:00,$200K+,D,442,9,17,0,140
2017-11-30 0:00:00,$200K+,A,"1,477",24,57,2,468
2017-11-30 0:00:00,$200K+,B,738,21,28,1,234
2017-11-30 0:00:00,$200K+,C,295,6,11,0,94
2017-11-30 0:00:00,$200K+,D,443,9,17,0,140
2017-12-01 0:00:00,$200K+,A,"1,493",26,57,2,468
2017-12-01 0:00:00,$200K+,B,747,22,28,1,234
2017-12-01 0:00:00,$200K+,C,299,6,11,0,94
2017-12-01 0:00:00,$200K+,D,448,10,17,0,140
2017-12-02 0:00:00,$200K+,A,"1,485",20,56,1,464
2017-12-02 0:00:00,$200K+,B,742,18,28,1,232
2017-12-02 0:00:00,$200K+,C,297,5,11,0,93
2017-12-02 0:00:00,$200K+,D,445,8,17,0,139
2017-12-03 0:00:00,$200K+,A,"1,464",24,55,1,457
2017-12-03 0:00:00,$200K+,B,732,21,28,1,228
2017-12-03 0:00:00,$200K+,C,293,6,11,0,91
2017-12-03 0:00:00,$200K+,D,439,9,17,0,137
2017-12-04 0:00:00,$200K+,A,"1,441",29,54,2,445
2017-12-04 0:00:00,$200K+,B,720,25,27,1,222
2017-12-04 0:00:00,$200K+,C,288,7,11,0,89
2017-12-04 0:00:00,$200K+,D,432,11,16,0,133
2017-12-05 0:00:00,$200K+,A,"1,427",30,53,2,441
2017-12-05 0:00:00,$200K+,B,713,26,27,1,221
2017-12-05 0:00:00,$200K+,C,285,7,11,0,88
2017-12-05 0:00:00,$200K+,D,428,11,16,0,132
2017-12-06 0:00:00,$200K+,A,"1,422",24,53,1,438
2017-12-06 0:00:00,$200K+,B,711,21,26,1,219
2017-12-06 0:00:00,$200K+,C,284,6,11,0,88
2017-12-06 0:00:00,$200K+,D,427,9,16,0,131
2017-12-07 0:00:00,$200K+,A,"1,439",22,53,1,438
2017-12-07 0:00:00,$200K+,B,719,19,26,1,219
2017-12-07 0:00:00,$200K+,C,288,5,11,0,88
2017-12-07 0:00:00,$200K+,D,432,8,16,0,131
2017-12-08 0:00:00,$200K+,A,"1,450",22,53,1,439
2017-12-08 0:00:00,$200K+,B,725,19,26,1,219
2017-12-08 0:00:00,$200K+,C,290,6,11,0,88
2017-12-08 0:00:00,$200K+,D,435,8,16,0,132
2017-12-09 0:00:00,$200K+,A,"1,445",17,52,1,435
2017-12-09 0:00:00,$200K+,B,723,15,26,1,217
2017-12-09 0:00:00,$200K+,C,289,4,10,0,87
2017-12-09 0:00:00,$200K+,D,434,6,16,0,130
2017-12-10 0:00:00,$200K+,A,"1,431",17,51,1,427
2017-12-10 0:00:00,$200K+,B,715,15,26,1,214
2017-12-10 0:00:00,$200K+,C,286,4,10,0,85
2017-12-10 0:00:00,$200K+,D,429,6,15,0,128
2017-12-11 0:00:00,$200K+,A,"1,411",29,50,2,419
2017-12-11 0:00:00,$200K+,B,705,25,25,1,210
2017-12-11 0:00:00,$200K+,C,282,7,10,0,84
2017-12-11 0:00:00,$200K+,D,423,11,15,0,126
2017-12-12 0:00:00,$200K+,A,"1,393",27,49,2,411
2017-12-12 0:00:00,$200K+,B,696,23,25,1,206
2017-12-12 0:00:00,$200K+,C,279,7,10,0,82
2017-12-12 0:00:00,$200K+,D,418,10,15,0,123
2017-12-13 0:00:00,$200K+,A,"1,393",19,49,1,408
2017-12-13 0:00:00,$200K+,B,696,17,24,1,204
2017-12-13 0:00:00,$200K+,C,279,5,10,0,82
2017-12-13 0:00:00,$200K+,D,418,7,15,0,122
2017-12-14 0:00:00,$200K+,A,"1,412",17,49,1,412
2017-12-14 0:00:00,$200K+,B,706,15,25,1,206
2017-12-14 0:00:00,$200K+,C,282,4,10,0,82
2017-12-14 0:00:00,$200K+,D,423,6,15,0,124
2017-12-15 0:00:00,$200K+,A,"1,423",20,49,1,413
2017-12-15 0:00:00,$200K+,B,711,18,25,1,206
2017-12-15 0:00:00,$200K+,C,285,5,10,0,83
2017-12-15 0:00:00,$200K+,D,427,8,15,0,124
2017-12-16 0:00:00,$200K+,A,"1,415",18,49,1,409
2017-12-16 0:00:00,$200K+,B,707,15,24,1,205
2017-12-16 0:00:00,$200K+,C,283,4,10,0,82
2017-12-16 0:00:00,$200K+,D,424,7,15,0,123
2017-12-17 0:00:00,$200K+,A,"1,405",15,48,1,405
2017-12-17 0:00:00,$200K+,B,702,13,24,0,203
2017-12-17 0:00:00,$200K+,C,281,4,10,0,81
2017-12-17 0:00:00,$200K+,D,421,6,14,0,122
2017-12-18 0:00:00,$200K+,A,"1,390",23,47,1,397
2017-12-18 0:00:00,$200K+,B,695,20,24,1,199
2017-12-18 0:00:00,$200K+,C,278,6,9,0,79
2017-12-18 0:00:00,$200K+,D,417,9,14,0,119
2017-12-19 0:00:00,$200K+,A,"1,377",22,46,1,389
2017-12-19 0:00:00,$200K+,B,689,20,23,1,195
2017-12-19 0:00:00,$200K+,C,275,6,9,0,78
2017-12-19 0:00:00,$200K+,D,413,8,14,0,117
2017-12-20 0:00:00,$200K+,A,"1,368",24,46,1,386
2017-12-20 0:00:00,$200K+,B,684,21,23,1,193
2017-12-20 0:00:00,$200K+,C,274,6,9,0,77
2017-12-20 0:00:00,$200K+,D,410,9,14,0,116
2017-12-21 0:00:00,$200K+,A,"1,362",24,45,1,382
2017-12-21 0:00:00,$200K+,B,681,21,23,1,191
2017-12-21 0:00:00,$200K+,C,272,6,9,0,76
2017-12-21 0:00:00,$200K+,D,408,9,14,0,114
2017-12-22 0:00:00,$200K+,A,"1,352",21,45,1,378
2017-12-22 0:00:00,$200K+,B,676,18,22,1,189
2017-12-22 0:00:00,$200K+,C,270,5,9,0,76
2017-12-22 0:00:00,$200K+,D,406,8,13,0,113
2017-12-23 0:00:00,$200K+,A,"1,339",17,44,1,370
2017-12-23 0:00:00,$200K+,B,669,15,22,1,185
2017-12-23 0:00:00,$200K+,C,268,4,9,0,74
2017-12-23 0:00:00,$200K+,D,402,6,13,0,111
2017-12-24 0:00:00,$200K+,A,"1,329",8,43,1,366
2017-12-24 0:00:00,$200K+,B,664,7,22,0,183
2017-12-24 0:00:00,$200K+,C,266,2,9,0,73
2017-12-24 0:00:00,$200K+,D,399,3,13,0,110
2017-12-25 0:00:00,$200K+,A,"1,323",4,43,0,362
2017-12-25 0:00:00,$200K+,B,662,4,21,0,181
2017-12-25 0:00:00,$200K+,C,265,1,9,0,72
2017-12-25 0:00:00,$200K+,D,397,2,13,0,109
2017-12-26 0:00:00,$200K+,A,"1,319",18,42,1,359
2017-12-26 0:00:00,$200K+,B,660,15,21,1,179
2017-12-26 0:00:00,$200K+,C,264,4,8,0,72
2017-12-26 0:00:00,$200K+,D,396,7,13,0,108
2017-12-27 0:00:00,$200K+,A,"1,315",18,42,1,355
2017-12-27 0:00:00,$200K+,B,658,15,21,1,177
2017-12-27 0:00:00,$200K+,C,263,4,8,0,71
2017-12-27 0:00:00,$200K+,D,395,7,12,0,106
2017-12-28 0:00:00,$200K+,A,"1,316",18,41,1,351
2017-12-28 0:00:00,$200K+,B,658,16,21,1,175
2017-12-28 0:00:00,$200K+,C,263,5,8,0,70
2017-12-28 0:00:00,$200K+,D,395,7,12,0,105
2017-12-29 0:00:00,$200K+,A,"1,312",18,41,1,347
2017-12-29 0:00:00,$200K+,B,656,15,20,1,173
2017-12-29 0:00:00,$200K+,C,262,4,8,0,69
2017-12-29 0:00:00,$200K+,D,394,7,12,0,104
2017-12-30 0:00:00,$200K+,A,"1,300",14,40,1,343
2017-12-30 0:00:00,$200K+,B,650,13,20,0,172
2017-12-30 0:00:00,$200K+,C,260,4,8,0,69
2017-12-30 0:00:00,$200K+,D,390,5,12,0,103
2017-12-31 0:00:00,$200K+,A,"1,268",12,39,1,331
2017-12-31 0:00:00,$200K+,B,634,11,19,0,165
2017-12-31 0:00:00,$200K+,C,254,3,8,0,66
2017-12-31 0:00:00,$200K+,D,380,5,12,0,99
2018-01-01 0:00:00,$200K+,A,"1,265",14,39,1,331
2018-01-01 0:00:00,$200K+,B,632,13,19,0,165
2018-01-01 0:00:00,$200K+,C,253,4,8,0,66
2018-01-01 0:00:00,$200K+,D,379,5,12,0,99
2018-01-02 0:00:00,$200K+,A,"1,266",22,38,1,327
2018-01-02 0:00:00,$200K+,B,633,20,19,1,164
2018-01-02 0:00:00,$200K+,C,253,6,8,0,65
2018-01-02 0:00:00,$200K+,D,380,8,11,0,98
2018-01-03 0:00:00,$200K+,A,"1,274",21,38,1,327
2018-01-03 0:00:00,$200K+,B,637,19,19,1,164
2018-01-03 0:00:00,$200K+,C,255,5,8,0,65
2018-01-03 0:00:00,$200K+,D,382,8,11,0,98
2018-01-04 0:00:00,$200K+,A,"1,300",20,39,1,332
2018-01-04 0:00:00,$200K+,B,650,18,19,1,166
2018-01-04 0:00:00,$200K+,C,260,5,8,0,66
2018-01-04 0:00:00,$200K+,D,390,8,12,0,100
2018-01-05 0:00:00,$200K+,A,"1,314",23,39,1,333
2018-01-05 0:00:00,$200K+,B,657,20,19,1,166
2018-01-05 0:00:00,$200K+,C,263,6,8,0,67
2018-01-05 0:00:00,$200K+,D,394,9,12,0,100
2018-01-06 0:00:00,$200K+,A,"1,311",19,38,1,329
2018-01-06 0:00:00,$200K+,B,656,16,19,1,164
2018-01-06 0:00:00,$200K+,C,262,5,8,0,66
2018-01-06 0:00:00,$200K+,D,393,7,11,0,99
2018-01-07 0:00:00,$200K+,A,"1,297",23,38,1,325
2018-01-07 0:00:00,$200K+,B,648,20,19,1,162
2018-01-07 0:00:00,$200K+,C,259,6,8,0,65
2018-01-07 0:00:00,$200K+,D,389,9,11,0,97
